Key,transaction_date,subscription_id,user_id,subscription_start,subscription_end,subscription_status,provider,service,Charge,transcationstatus,Active
43528291106235,2019/03/04,291106235,34336052,2019/03/04,2019/06/03,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43528291078874,2019/03/04,291078874,24344112,2019/03/04,2019/06/03,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43529291215845,2019/03/05,291215845,41209965,2019/03/05,2019/06/03,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43529291267021,2019/03/05,291267021,7894898,2019/03/05,2019/06/03,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43529291301841,2019/03/05,291301841,40229070,2019/03/05,2019/06/03,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43529291157710,2019/03/05,291157710,46474482,2019/03/05,2019/06/03,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43529291287361,2019/03/05,291287361,5215956,2019/03/05,2019/06/03,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43529291289331,2019/03/05,291289331,6023667,2019/03/05,2019/06/03,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
4241122587033,2016/02/11,22587033,10250938,2016/02/11,2019/06/03,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,1208
43068165160275,2017/11/29,165160275,26471270,2017/11/29,2019/06/02,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,550
43173195274347,2018/03/14,195274347,13845167,2018/03/14,2019/06/02,Cancelled,Provider B,Cool Songs,#N/A,#N/A,445
43183198053267,2018/03/24,198053267,150169,2018/03/24,2019/06/02,Cancelled,Provider B,Cool Songs,#N/A,#N/A,435
43184198279381,2018/03/25,198279381,22724574,2018/03/25,2019/06/02,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,434
43187199249265,2018/03/28,199249265,11283549,2018/03/28,2019/06/02,Cancelled,Provider B,Cool Songs,#N/A,#N/A,431
43187199247367,2018/03/28,199247367,10970844,2018/03/28,2019/06/02,Cancelled,Provider B,Cool Songs,#N/A,#N/A,431
43225208974065,2018/05/05,208974065,33936545,2018/05/05,2019/06/02,Cancelled,Provider A,Cool Songs,#N/A,#N/A,393
43278220698418,2018/06/27,220698418,22390715,2018/06/27,2019/06/02,Cancelled,Provider B,Cool Songs,#N/A,#N/A,340
43280221215763,2018/06/29,221215763,19765092,2018/06/29,2019/06/02,Cancelled,Provider B,Cool Songs,#N/A,#N/A,338
43280221112358,2018/06/29,221112358,27737861,2018/06/29,2019/06/02,Cancelled,Provider B,Cool Songs,#N/A,#N/A,338
43280221262436,2018/06/29,221262436,20235734,2018/06/29,2019/06/02,Cancelled,Provider B,Cool Songs,#N/A,#N/A,338
43408258902462,2018/11/04,258902462,13107029,2018/11/04,2019/06/02,Cancelled,Provider B,Cool Songs,#N/A,#N/A,210
43487279925276,2019/01/22,279925276,26043313,2019/01/22,2019/06/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,131
43504284568654,2019/02/08,284568654,41561362,2019/02/08,2019/06/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,114
43527290955607,2019/03/03,290955607,43776157,2019/03/03,2019/06/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43527290989707,2019/03/03,290989707,45347585,2019/03/03,2019/06/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43527290976362,2019/03/03,290976362,42764389,2019/03/03,2019/06/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43527290972700,2019/03/03,290972700,38760257,2019/03/03,2019/06/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43527291002901,2019/03/03,291002901,45947093,2019/03/03,2019/06/02,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43081168619770,2017/12/12,168619770,27243807,2017/12/12,2019/06/01,Cancelled,Provider A,Cooking Recipes,#N/A,#N/A,536
43140187038595,2018/02/09,187038595,23210289,2018/02/09,2019/06/01,Cancelled,Provider B,Cool Songs,#N/A,#N/A,477
43171194653482,2018/03/12,194653482,31283722,2018/03/12,2019/06/01,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,446
43173195277996,2018/03/14,195277996,24523051,2018/03/14,2019/06/01,Cancelled,Provider A,Cooking Recipes,#N/A,#N/A,444
43248214274529,2018/05/28,214274529,2814988,2018/05/28,2019/06/01,Cancelled,Provider A,Cooking Recipes,#N/A,#N/A,369
43278220679960,2018/06/27,220679960,11322141,2018/06/27,2019/06/01,Cancelled,Provider B,Cool Songs,#N/A,#N/A,339
43280221228728,2018/06/29,221228728,26553277,2018/06/29,2019/06/01,Cancelled,Provider B,Cool Songs,#N/A,#N/A,337
43305227923431,2018/07/24,227923431,20202610,2018/07/24,2019/06/01,Cancelled,Provider B,Cool Songs,#N/A,#N/A,312
43355242969654,2018/09/12,242969654,35234742,2018/09/12,2019/06/01,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,262
43503284427842,2019/02/07,284427842,2009087,2019/02/07,2019/06/01,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,114
43504284627724,2019/02/08,284627724,45424726,2019/02/08,2019/06/01,Cancelled,Provider A,Cool Songs,300,Failed,113
43526290746062,2019/03/02,290746062,5055242,2019/03/02,2019/06/01,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43526290776385,2019/03/02,290776385,33859552,2019/03/02,2019/06/01,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43526290826868,2019/03/02,290826868,10746768,2019/03/02,2019/06/01,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43526290800850,2019/03/02,290800850,46392495,2019/03/02,2019/06/01,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43526290723903,2019/03/02,290723903,31697692,2019/03/02,2019/06/01,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43527290986014,2019/03/03,290986014,16742817,2019/03/03,2019/06/01,Cancelled,Provider A,Cool Songs,300,Failed,90
43103177000135,2018/01/03,177000135,28755402,2018/01/03,2019/05/31,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,513
43141187301927,2018/02/10,187301927,30433544,2018/02/10,2019/05/31,Cancelled,Provider A,Cooking Recipes,#N/A,#N/A,475
43148188843489,2018/02/17,188843489,3502531,2018/02/17,2019/05/31,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,468
43149189188604,2018/02/18,189188604,24446691,2018/02/18,2019/05/31,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,467
43154190266222,2018/02/23,190266222,30404367,2018/02/23,2019/05/31,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,462
43157191032377,2018/02/26,191032377,21568074,2018/02/26,2019/05/31,Cancelled,Provider B,Cool Songs,#N/A,#N/A,459
43168194023107,2018/03/09,194023107,1156297,2018/03/09,2019/05/31,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,448
43177196291366,2018/03/18,196291366,16534328,2018/03/18,2019/05/31,Cancelled,Provider A,Cooking Recipes,#N/A,#N/A,439
43203203284478,2018/04/13,203284478,15206891,2018/04/13,2019/05/31,Cancelled,Provider A,Cool Songs,#N/A,#N/A,413
43204203293910,2018/04/14,203293910,23288880,2018/04/14,2019/05/31,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,412
43242212921986,2018/05/22,212921986,10742447,2018/05/22,2019/05/31,Cancelled,Provider B,Cool Songs,#N/A,#N/A,374
43305228081268,2018/07/24,228081268,11408886,2018/07/24,2019/05/31,Cancelled,Provider B,Cool Songs,#N/A,#N/A,311
43449269973318,2018/12/15,269973318,18374153,2018/12/15,2019/05/31,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,167
43461273164782,2018/12/27,273164782,43547235,2018/12/27,2019/05/31,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,155
43486279751908,2019/01/21,279751908,5732254,2019/01/21,2019/05/31,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,130
43509285733506,2019/02/13,285733506,42508408,2019/02/13,2019/05/31,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,107
43525290633281,2019/03/01,290633281,41566433,2019/03/01,2019/05/31,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43525290623490,2019/03/01,290623490,5952860,2019/03/01,2019/05/31,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43525290592488,2019/03/01,290592488,38550720,2019/03/01,2019/05/31,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43525290606688,2019/03/01,290606688,7466285,2019/03/01,2019/05/31,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43525290647929,2019/03/01,290647929,43056655,2019/03/01,2019/05/31,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43525290641733,2019/03/01,290641733,39442891,2019/03/01,2019/05/31,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43525290631040,2019/03/01,290631040,43203772,2019/03/01,2019/05/31,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43526290685956,2019/03/02,290685956,43977300,2019/03/02,2019/05/31,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43187199230567,2018/03/28,199230567,24731816,2018/03/28,2019/05/30,Cancelled,Provider B,Cool Songs,#N/A,#N/A,428
43194200848825,2018/04/04,200848825,32876423,2018/04/04,2019/05/30,Cancelled,Provider C,GOT Spoilers,#N/A,#N/A,421
43222208363998,2018/05/02,208363998,33628394,2018/05/02,2019/05/30,Cancelled,Provider B,Cool Songs,#N/A,#N/A,393
43280221204296,2018/06/29,221204296,27073745,2018/06/29,2019/05/30,Cancelled,Provider B,Cool Songs,#N/A,#N/A,335
43289223303404,2018/07/08,223303404,19895517,2018/07/08,2019/05/30,Cancelled,Provider B,Cool Songs,#N/A,#N/A,326
43455271728948,2018/12/21,271728948,33255961,2018/12/21,2019/05/30,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,160
43488280202955,2019/01/23,280202955,44635238,2019/01/23,2019/05/30,Cancelled,Provider A,Pokemon-Go Locations,200,Success,127
43510285988683,2019/02/14,285988683,45148372,2019/02/14,2019/05/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,105
43524290405221,2019/02/28,290405221,45493293,2019/02/28,2019/05/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43524290426452,2019/02/28,290426452,46308992,2019/02/28,2019/05/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43524290442812,2019/02/28,290442812,42153184,2019/02/28,2019/05/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43524290442966,2019/02/28,290442966,40902151,2019/02/28,2019/05/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43524290451336,2019/02/28,290451336,23191297,2019/02/28,2019/05/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43524290473310,2019/02/28,290473310,42840637,2019/02/28,2019/05/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43524290424243,2019/02/28,290424243,44271259,2019/02/28,2019/05/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43525290534198,2019/03/01,290534198,7997370,2019/03/01,2019/05/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43525290549994,2019/03/01,290549994,46336918,2019/03/01,2019/05/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43525290499648,2019/03/01,290499648,4978756,2019/03/01,2019/05/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43525290559931,2019/03/01,290559931,11608337,2019/03/01,2019/05/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43525290489783,2019/03/01,290489783,5199356,2019/03/01,2019/05/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43525290538568,2019/03/01,290538568,31533403,2019/03/01,2019/05/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43525290599823,2019/03/01,290599823,46222241,2019/03/01,2019/05/30,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,90
43525290537160,2019/03/01,290537160,38890776,2019/03/01,2019/05/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43525290564221,2019/03/01,290564221,4551095,2019/03/01,2019/05/30,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43067164512779,2017/11/28,164512779,26435422,2017/11/28,2019/05/29,Cancelled,Provider B,Cooking Recipes,#N/A,#N/A,547
43140187064391,2018/02/09,187064391,22353997,2018/02/09,2019/05/29,Cancelled,Provider B,Cool Songs,#N/A,#N/A,474
43173195270458,2018/03/14,195270458,11901175,2018/03/14,2019/05/29,Cancelled,Provider B,Cool Songs,#N/A,#N/A,441
43206204112284,2018/04/16,204112284,8538363,2018/04/16,2019/05/29,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,408
43217206771257,2018/04/27,206771257,11157134,2018/04/27,2019/05/29,Cancelled,Provider B,Cool Songs,#N/A,#N/A,397
43242212903508,2018/05/22,212903508,25199434,2018/05/22,2019/05/29,Cancelled,Provider B,Cool Songs,#N/A,#N/A,372
43243213098230,2018/05/23,213098230,18371875,2018/05/23,2019/05/29,Cancelled,Provider B,Cool Songs,#N/A,#N/A,371
43288223028354,2018/07/07,223028354,23784981,2018/07/07,2019/05/29,Cancelled,Provider B,Cool Songs,#N/A,#N/A,326
43289223359014,2018/07/08,223359014,26056202,2018/07/08,2019/05/29,Cancelled,Provider B,Cool Songs,#N/A,#N/A,325
43453270967339,2018/12/19,270967339,43188744,2018/12/19,2019/05/29,Cancelled,Provider A,Cool Songs,#N/A,#N/A,161
43454271166120,2018/12/20,271166120,43220415,2018/12/20,2019/05/29,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,160
43140187036967,2018/02/09,187036967,25406803,2018/02/09,2019/05/29,Cancelled,Provider B,Cool Songs,#N/A,#N/A,474
43524290455528,2019/02/28,290455528,11287820,2019/02/28,2019/05/29,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43524290326166,2019/02/28,290326166,42924314,2019/02/28,2019/05/29,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43140187057995,2018/02/09,187057995,25673115,2018/02/09,2019/05/28,Cancelled,Provider B,Cool Songs,#N/A,#N/A,473
43191200143608,2018/04/01,200143608,32779459,2018/04/01,2019/05/28,Cancelled,Provider A,Cool Songs,#N/A,#N/A,422
43193200720343,2018/04/03,200720343,25359405,2018/04/03,2019/05/28,Cancelled,Provider B,Cool Songs,#N/A,#N/A,420
43223208536966,2018/05/03,208536966,29177613,2018/05/03,2019/05/28,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,390
43225209017393,2018/05/05,209017393,24148709,2018/05/05,2019/05/28,Cancelled,Provider B,Cool Songs,#N/A,#N/A,388
43160191648668,2018/03/01,191648668,31304383,2018/03/01,2019/05/28,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,453
43503284406392,2019/02/07,284406392,45379864,2019/02/07,2019/05/28,Cancelled,Provider A,Cool Songs,300,Success,110
43522290057395,2019/02/26,290057395,46227549,2019/02/26,2019/05/28,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43522290013594,2019/02/26,290013594,44901203,2019/02/26,2019/05/28,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43522290050595,2019/02/26,290050595,46225940,2019/02/26,2019/05/28,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43522290055139,2019/02/26,290055139,24648596,2019/02/26,2019/05/28,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43522290123836,2019/02/26,290123836,17079359,2019/02/26,2019/05/28,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43522290119987,2019/02/26,290119987,43225833,2019/02/26,2019/05/28,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43522290052596,2019/02/26,290052596,45508198,2019/02/26,2019/05/28,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43522290083494,2019/02/26,290083494,44422085,2019/02/26,2019/05/28,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43522290063542,2019/02/26,290063542,43231707,2019/02/26,2019/05/28,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43522290030870,2019/02/26,290030870,45902544,2019/02/26,2019/05/28,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43522290046024,2019/02/26,290046024,10817816,2019/02/26,2019/05/28,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43523290267042,2019/02/27,290267042,7545526,2019/02/27,2019/05/28,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43523290143589,2019/02/27,290143589,43529991,2019/02/27,2019/05/28,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43523290269938,2019/02/27,290269938,46073981,2019/02/27,2019/05/28,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43523290135381,2019/02/27,290135381,23813542,2019/02/27,2019/05/28,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43137185853907,2018/02/06,185853907,30236041,2018/02/06,2019/05/27,Cancelled,Provider B,Cooking Recipes,#N/A,#N/A,475
43206204063348,2018/04/16,204063348,28667369,2018/04/16,2019/05/27,Cancelled,Provider B,GOT Spoilers,#N/A,#N/A,406
43209204806288,2018/04/19,204806288,25587335,2018/04/19,2019/05/27,Cancelled,Provider A,Cooking Recipes,#N/A,#N/A,403
43313230513589,2018/08/01,230513589,10457253,2018/08/01,2019/05/27,Cancelled,Provider B,Cool Songs,#N/A,#N/A,299
43492281536363,2019/01/27,281536363,43680209,2019/01/27,2019/05/27,Cancelled,Provider B,GOT Spoilers,300,Failed,120
43510285863685,2019/02/14,285863685,15654520,2019/02/14,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,102
43519289085651,2019/02/23,289085651,5918362,2019/02/23,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,93
43519289201320,2019/02/23,289201320,46110852,2019/02/23,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,93
43519289018717,2019/02/23,289018717,44106916,2019/02/23,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,93
43519289339246,2019/02/23,289339246,6267564,2019/02/23,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,93
43519289018927,2019/02/23,289018927,37870417,2019/02/23,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,93
43519289107411,2019/02/23,289107411,23194352,2019/02/23,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,93
43519289322397,2019/02/23,289322397,45739235,2019/02/23,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,#N/A,#N/A,93
43519288972424,2019/02/23,288972424,12122793,2019/02/23,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,93
43519289004063,2019/02/23,289004063,42320395,2019/02/23,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,93
43520289538218,2019/02/24,289538218,46138790,2019/02/24,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,92
43520289706379,2019/02/24,289706379,3571694,2019/02/24,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,92
43520289673945,2019/02/24,289673945,46143331,2019/02/24,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,92
43520289710763,2019/02/24,289710763,45841026,2019/02/24,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,92
43520289460803,2019/02/24,289460803,45990519,2019/02/24,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,92
43520289697863,2019/02/24,289697863,29516599,2019/02/24,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,92
43520289582625,2019/02/24,289582625,46140469,2019/02/24,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,92
43521289935605,2019/02/25,289935605,14676927,2019/02/25,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43521289858368,2019/02/25,289858368,35986596,2019/02/25,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43521289863951,2019/02/25,289863951,7901933,2019/02/25,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43521289911477,2019/02/25,289911477,2180967,2019/02/25,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43521289802022,2019/02/25,289802022,45566339,2019/02/25,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43521289892940,2019/02/25,289892940,46085820,2019/02/25,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43521289786850,2019/02/25,289786850,41973436,2019/02/25,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,91
43522290039691,2019/02/26,290039691,46223661,2019/02/26,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43522290040840,2019/02/26,290040840,11871521,2019/02/26,2019/05/27,Cancelled,Provider A,Pokemon-Go Locations,200,Failed,90
43069165584306,2017/11/30,165584306,26497232,2017/11/30,2019/05/26,Cancelled,Provider A,Cooking Recipes,#N/A,#N/A,542
43070165606058,2017/12/01,165606058,26501648,2017/12/01,2019/05/26,Cancelled,Provider A,Cooking Recipes,#N/A,#N/A,541
43097175413718,2017/12/28,175413718,28381072,2017/12/28,2019/05/26,Cancelled,Provider B,Cooking Recipes,#N/A,#N/A,514
43141187165703,2018/02/10,187165703,24060999,2018/02/10,2019/05/26,Cancelled,Provider B,Cool Songs,#N/A,#N/A,470
43145188002396,2018/02/14,188002396,18473516,2018/02/14,2019/05/26,Cancelled,Provider A,GOT Spoilers,#N/A,#N/A,466
43170194511012,2018/03/11,194511012,31715605,2018/03/11,2019/05/26,Cancelled,Provider A,Cooking Recipes,#N/A,#N/A,441
